date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:37	7931/7931	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:10%20GMT	https://static.wixstatic.com/media/1f031c_56acbcb849e546488270bcfe9a1cc94e~mv2.png/v1/fill/w_153,h_36,al_c,q_85,blur_3,enc_auto/BirdEye_Logo.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_56acbcb849e546488270bcfe9a1cc94e_mv2.png/v1/fill/w_153,h_36,al_c,q_85,blur_3,enc_auto/BirdEye_Logo.png	(from https://www.virtualstaffing.net/healthcare)
15:22:37	13593/13593	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:11%20GMT	https://static.wixstatic.com/media/1f031c_8047eca570be4ef8bafe4da33b5bf452~mv2.png/v1/fill/w_164,h_46,al_c,q_85,blur_3,enc_auto/chrono.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_8047eca570be4ef8bafe4da33b5bf452_mv2.png/v1/fill/w_164,h_46,al_c,q_85,blur_3,enc_auto/chrono.png	(from https://www.virtualstaffing.net/healthcare)
15:22:38	15335/15335	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:11%20GMT	https://static.wixstatic.com/media/1f031c_d9401228c4304f8f934fe0762310f91e~mv2.png/v1/fill/w_178,h_40,al_c,q_85,blur_3,enc_auto/nextgen-healthcare-logo.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_d9401228c4304f8f934fe0762310f91e_mv2.png/v1/fill/w_178,h_40,al_c,q_85,blur_3,enc_auto/nextgen-healthcare-logo.png	(from https://www.virtualstaffing.net/healthcare)
15:22:38	11103/11103	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:12%20GMT	https://static.wixstatic.com/media/1f031c_143aba8efd89448a99c7968d36608d5a~mv2.png/v1/fill/w_191,h_53,al_c,q_85,blur_3,enc_auto/phreesia.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_143aba8efd89448a99c7968d36608d5a_mv2.png/v1/fill/w_191,h_53,al_c,q_85,blur_3,enc_auto/phreesia.png	(from https://www.virtualstaffing.net/healthcare)
15:22:39	12535/12535	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:12%20GMT	https://static.wixstatic.com/media/1f031c_057cd329cb7548299d811ea661479998~mv2.png/v1/fill/w_161,h_60,al_c,q_85,blur_3,enc_auto/ZocDoc_logo.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_057cd329cb7548299d811ea661479998_mv2.png/v1/fill/w_161,h_60,al_c,q_85,blur_3,enc_auto/ZocDoc_logo.png	(from https://www.virtualstaffing.net/healthcare)
15:22:40	3644/3644	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:13%20GMT	https://static.wixstatic.com/media/1f031c_543be460790c44b5b4b577a97be6f618~mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_543be460790c44b5b4b577a97be6f618~mv2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_543be460790c44b5b4b577a97be6f618_mv2.png/v1/fill/w_49,h_24,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/1f031c_543be460790c44b5b4b577a97be6f618_mv2.8	(from https://www.virtualstaffing.net/financialservices)
15:22:40	20239/20239	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:13%20GMT	https://static.wixstatic.com/media/1f031c_6b1bf8cb987c4c73b41448dddb92f2af~mv2.png/v1/fill/w_124,h_79,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-1.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_6b1bf8cb987c4c73b41448dddb92f2af_mv2.png/v1/fill/w_124,h_79,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-1.png	(from https://www.virtualstaffing.net/financialservices)
15:22:41	14218/14218	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:14%20GMT	https://static.wixstatic.com/media/1f031c_0ed1bed054cb497a8566dd9b60a7c8b3~mv2.png/v1/fill/w_112,h_79,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-8.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_0ed1bed054cb497a8566dd9b60a7c8b3_mv2.png/v1/fill/w_112,h_79,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-8.png	(from https://www.virtualstaffing.net/financialservices)
15:22:41	15573/15573	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:14%20GMT	https://static.wixstatic.com/media/1f031c_921f71ebd87e4841ab446f893ca7e356~mv2.png/v1/fill/w_145,h_69,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_921f71ebd87e4841ab446f893ca7e356_mv2.png/v1/fill/w_145,h_69,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-2.png	(from https://www.virtualstaffing.net/financialservices)
15:22:42	19397/19397	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:15%20GMT	https://static.wixstatic.com/media/1f031c_0c244065be8f4e87984205d50d07feda~mv2.png/v1/fill/w_169,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-7.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_0c244065be8f4e87984205d50d07feda_mv2.png/v1/fill/w_169,h_43,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-7.png	(from https://www.virtualstaffing.net/financialservices)
15:22:42	16058/16058	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:15%20GMT	https://static.wixstatic.com/media/1f031c_fe4c5aa0ba5f421b9f0daf6c8792e8c3~mv2.png/v1/fill/w_108,h_60,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-3.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_fe4c5aa0ba5f421b9f0daf6c8792e8c3_mv2.png/v1/fill/w_108,h_60,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-3.png	(from https://www.virtualstaffing.net/financialservices)
15:22:43	12932/12932	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:16%20GMT	https://static.wixstatic.com/media/1f031c_659ec8dcac274284b638dd2c39392dc6~mv2.png/v1/fill/w_103,h_55,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-6.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_659ec8dcac274284b638dd2c39392dc6_mv2.png/v1/fill/w_103,h_55,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-6.png	(from https://www.virtualstaffing.net/financialservices)
15:22:43	13517/13517	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:17%20GMT	https://static.wixstatic.com/media/1f031c_81696bf7ad49440a8679301f531e7b5e~mv2.png/v1/fill/w_130,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-4.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_81696bf7ad49440a8679301f531e7b5e_mv2.png/v1/fill/w_130,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Picture1_png-4.png	(from https://www.virtualstaffing.net/financialservices)
15:22:44	1248/1248	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:17%20GMT	https://static.wixstatic.com/media/1f031c_8990372aa2244fd48fc59b04ec26d767~mv2.png/v1/fill/w_57,h_9,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Picture1_png-5.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_8990372aa2244fd48fc59b04ec26d767_mv2.png/v1/fill/w_57,h_9,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Picture1_png-5.png	(from https://www.virtualstaffing.net/financialservices)
15:22:45	1336/1336	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:18%20GMT	https://static.wixstatic.com/media/1f031c_7a5d12e064fe4c5e9e83188486a43218~mv2.png/v1/fill/w_56,h_9,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Picture1_png-9.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_7a5d12e064fe4c5e9e83188486a43218_mv2.png/v1/fill/w_56,h_9,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/Picture1_png-9.png	(from https://www.virtualstaffing.net/financialservices)
15:22:45	44617/44617	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f4c750b6a2bbfd81e955d9821a8db4fa%22	https://static.parastorage.com/services/pro-gallery-tpa/1.125.0/media/emptystate.85a4add5.svg	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.parastorage.com/services/pro-gallery-tpa/1.125.0/media/emptystate.85a4add5.svg	(from https://static.parastorage.com/services/pro-gallery-tpa/1.125.0/WixProGalleryViewerWidget.min.css)
15:22:46	3041/3041	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2007:23:19%20GMT	https://static.wixstatic.com/media/1f031c_64949e1fb00745fb83ed0c17522cfbb4~mv2.png/v1/fill/w_49,h_21,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1f031c_64949e1fb00745fb83ed0c17522cfbb4~mv2.png	C:/Users/GAMERZ/Desktop/dev-folder/websites/virtualstaffing/static.wixstatic.com/media/1f031c_64949e1fb00745fb83ed0c17522cfbb4_mv2.png/v1/fill/w_49,h_21,al_c,q_85,usm_0.66_1.00_0.01,blur_2,e/1f031c_64949e1fb00745fb83ed0c17522cfbb4_mv2.9	(from https://www.virtualstaffing.net/internalsupport)
